source,anchor,operative_outcome,recommended_destination,required_superior_delegation,duplicated_safeguards_cross_reference_risks,preservation_scenarios,destination_code
draft/policies/P4_privacy_policy_draft.md,제8조(사고 대응),"개인정보의 분실·유출·무단 접근이 의심되면 「SCSC 회칙」 제5조제5항에 따라 접근 차단, 영향 확인, 통지·신고, 복구와 재발 방지 조치를 한다.","Delegated policy P — privacy, security and retention","Bylaws must preserve privacy/access rights, minimization, security and incident duties; delegate the processing inventory, notices, retention schedule and technical controls to executive policy.","Policy must cite exact superior delegation and may not add eligibility, fees, rights limits, sanctions or spending authority. Privacy/secrecy overlap: align with privacy policy without weakening purpose limitation or ballot confidentiality.",safe intake and external-reporting option; tested account recovery and backup,PRIV
draft/policies/P4_privacy_policy_draft.md,제9조(개정),임원회의는 변경 내용·이유·시행일을 시행 전에 공개한다. 수집 목적·항목·보유기간 또는 제3자 제공을 정보주체에게 불리하게 바꾸는 경우에는 이미 수집한 정보에 소급하여 적용하지 않는다.,"Delegated policy P — privacy, security and retention","Bylaws must preserve privacy/access rights, minimization, security and incident duties; delegate the processing inventory, notices, retention schedule and technical controls to executive policy.","Policy must cite exact superior delegation and may not add eligibility, fees, rights limits, sanctions or spending authority.","ordinary operation; preserve actor, trigger, threshold, record and outcome",PRIV
draft/policies/P4_privacy_policy_draft.md,제1조(시행일),이 처리방침은 임원회의가 정한 날부터 시행한다.,"Delegated policy P — privacy, security and retention","Bylaws must preserve privacy/access rights, minimization, security and incident duties; delegate the processing inventory, notices, retention schedule and technical controls to executive policy.","Policy must cite exact superior delegation and may not add eligibility, fees, rights limits, sanctions or spending authority.","ordinary operation; preserve actor, trigger, threshold, record and outcome",PRIV
draft/forms/TF_installation_notice_template.md,기본사항,- TF 명칭: - 설치 의결 또는 공고일: - 목적: - 시작일: - 종료조건 또는 종료일:,Form/register/notice/administrative record,The cited superior rule must independently create every duty/approval. Form expressly remains non-authoritative and records an instance only.,Do not let a checklist field become the sole source of a duty or authority.,"ordinary operation; preserve actor, trigger, threshold, record and outcome",FORM
draft/forms/TF_installation_notice_template.md,TF 운영진,- 회장 또는 회장 대리인: - 회계 또는 회계 대리인: - 그 밖의 TF 운영진: - 대리인의 권한 범위와 종료일:,Form/register/notice/administrative record,The cited superior rule must independently create every duty/approval. Form expressly remains non-authoritative and records an instance only.,Do not let a checklist field become the sole source of a duty or authority.,"ordinary operation; preserve actor, trigger, threshold, record and outcome",FORM
draft/forms/TF_installation_notice_template.md,의결범위,- 독자 의결이 가능한 사항: - 임원회의에 넘겨야 할 사항: - 금지사항:,Form/register/notice/administrative record,The cited superior rule must independently create every duty/approval. Form expressly remains non-authoritative and records an instance only.,Do not let a checklist field become the sole source of a duty or authority.,"ordinary operation; preserve actor, trigger, threshold, record and outcome",FORM
draft/forms/TF_installation_notice_template.md,예산,- 예산 총액: - 허용 지출: - 금지 지출: - 지출 확인·기록 담당자:,Form/register/notice/administrative record,The cited superior rule must independently create every duty/approval. Form expressly remains non-authoritative and records an instance only.,Do not let a checklist field become the sole source of a duty or authority.,"ordinary operation; preserve actor, trigger, threshold, record and outcome",FORM
draft/forms/TF_installation_notice_template.md,의무와 인계,- 안전 위험 여부: - 안전 책임자(안전 위험이 있는 경우): - 안전 조치·사고 대응 절차(안전 위험이 있는 경우): - 활동 의무: - 기록·보고 의무: - 물품·자료·계정 인계 대상: - 최종보고 기한:,Form/register/notice/administrative record,The cited superior rule must independently create every duty/approval. Form expressly remains non-authoritative and records an instance only.,Do not let a checklist field become the sole source of a duty or authority.,privacy/security incident containment and notice; handover and access revocation,FORM
draft/forms/operations_control_record_templates.md,1. 학기 사업계획·결과보고,### 사업계획 - 학기: - 공개일: - 작성·확인자: - 주요 사업: - 사업별 담당자: - 예상 일정: - 연결된 승인 예산 항목: - 외부기관 마감·보고·계약 의무: - 총회 의결이 별도로 필요한 사항과 의결 근거: ### 결과보고 - 공개일: - 완료 사업과 산출물: - 변경·취소 사항과 사유: - 실제 사용 예산: - 미완료 업무: - 후임자·인계 대상과 완료일: 근거: 「SCSC 회칙」 제12조제2항,Form/register/notice/administrative record,The cited superior rule must independently create every duty/approval. Form expressly remains non-authoritative and records an instance only.,Do not let a checklist field become the sole source of a duty or authority.,contract authority and total-obligation review; handover and access revocation,FORM
draft/forms/operations_control_record_templates.md,2. 이해충돌·회피·총회 회부 기록,"- 안건: - 공개된 이해관계: - 회피·제척 대상: - 이해관계 없는 재적 임원 수: - 임원회의 결정 가능 여부: - 총회 회부일과 근거: - 긴급 임시조치가 있으면 범위·사유·종료 또는 추인일: 근거: 「SCSC 회칙」 제21조, 「SCSC 의사결정 세칙」 제3조·제5조",Form/register/notice/administrative record,The cited superior rule must independently create every duty/approval. Form expressly remains non-authoritative and records an instance only.,Do not let a checklist field become the sole source of a duty or authority. Conflict/independence safeguard must remain attached to the decision it constrains.,"conflicted decision-maker fallback; emergency action, notice, ratification and unwind",FORM
